,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,profile_banner_url,live_following,muting,blocking,blocked_by,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str
0,14451127,14451127,J. Shane Culpepper,sculpepper,Australia,,Computer Science Research,https://t.co/tfr9yJ5yW0,False,342,290,5,Sun Apr 20 12:01:41 +0000 2008,1068,,,False,False,444,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1188945968357445633/sZYATv4L_normal.jpg,https://pbs.twimg.com/profile_images/1188945968357445633/sZYATv4L_normal.jpg,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/tfr9yJ5yW0', 'expanded_url': 'https://culpepper.io', 'display_url': 'culpepper.io', 'indices': [0, 23]}]",[],,False,False,False,False,Fri Nov 06 23:32:32 +0000 2020,1.3248572291414385e+18,1324857229141438465,It couldn’t happen to a nicer language. https://t.co/FGRaBMncAK,False,[],[],[],"[{'url': 'https://t.co/FGRaBMncAK', 'expanded_url': 'https://twitter.com/slashdot/status/1324652907849945088', 'display_url': 'twitter.com/slashdot/statu…', 'indices': [40, 63]}]","<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,2.0,False,False,en,1.324652907849945e+18,1324652907849945088,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3102522680,3102522680,Shashank Gupta,shashank27392,"Hyderabad, India",,Data Scientist @Flipkart | Interested in Machine Learning | Deep Learning | Information Retrieval | NLP and Social Media analytics. Views expressed are my own.,https://t.co/BDu21U3uxb,False,820,3224,51,Sun Mar 22 04:03:26 +0000 2015,38685,,,False,False,3772,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/717694504946393089/k4SBWarf_normal.jpg,https://pbs.twimg.com/profile_images/717694504946393089/k4SBWarf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/BDu21U3uxb', 'expanded_url': 'http://shashank-gupta.com', 'display_url': 'shashank-gupta.com', 'indices': [0, 23]}]",[],,False,False,False,False,Wed Nov 11 19:15:08 +0000 2020,1.326604391034413e+18,1326604391034413056,This thread 👇 https://t.co/gXUHFVKhm9,False,[],[],[],"[{'url': 'https://t.co/gXUHFVKhm9', 'expanded_url': 'https://twitter.com/SusanDavid_PhD/status/1326603785569964032', 'display_url': 'twitter.com/SusanDavid_PhD…', 'indices': [14, 37]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,1.0,False,False,en,1.326603785569964e+18,1326603785569964032,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3033312071,3033312071,PROFESSIONAL ESSAY WRITER .essay pay essay due,ESSAYWRITERD,United States,,#proposal #research #projection #homeworkouts #homework #assignments  #Essay #assignmenthelp #gust #GUST #assignment DM essay due #project #Essays #project,https://t.co/FLwclYBas7,False,656,1274,4,Thu Feb 12 20:00:35 +0000 2015,3279,,,False,False,4650,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1262479488400740352/PbplD9ev_normal.jpg,https://pbs.twimg.com/profile_images/1262479488400740352/PbplD9ev_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/FLwclYBas7', 'expanded_url': 'https://chat.whatsapp.com/DJpmaf8Aav1L2SA8vGmqT1', 'display_url': 'chat.whatsapp.com/DJpmaf8Aav1L2S…', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/3033312071/1514317967,False,False,False,False,Wed Nov 11 15:08:12 +0000 2020,1.3265422475595325e+18,1326542247559532554,"Arts &amp; Humanities Tutors

Philosophy
 English
  Religious Studies
 Gender Studies
 Writing
 Music
 Architecture
 Pe… https://t.co/Kyx2lhtxHC",True,[],[],[],"[{'url': 'https://t.co/Kyx2lhtxHC', 'expanded_url': 'https://twitter.com/i/web/status/1326542247559532554', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,854719703545253888,854719703545253888,Médard ATTOUKOU,medardAttoukou,Benin,,"Monitoring and Evaluation Advisor @giz_gmbh, @ASE_Cotonou alumni. Former RA @IREEP_BENIN. Statician Economist, Interest in #Development #Economics in #Africa.",,False,48,248,0,Wed Apr 19 15:33:52 +0000 2017,12,,,False,False,9,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1304531651255558147/6JwQhcEW_normal.jpg,https://pbs.twimg.com/profile_images/1304531651255558147/6JwQhcEW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],https://pbs.twimg.com/profile_banners/854719703545253888/1599860214,False,False,False,False,Sun Nov 01 09:47:45 +0000 2020,1.3228377236490895e+18,1322837723649089537,"Quitter, rester ou retourner sur le continent africain? https://t.co/ZZIcUnbt53 via @acast",False,[],[],"[{'screen_name': 'acast', 'name': 'Acast', 'id': 2862633748, 'id_str': '2862633748', 'indices': [84, 90]}]","[{'url': 'https://t.co/ZZIcUnbt53', 'expanded_url': 'https://shows.acast.com/limpatient/quitter-rester-ou-retourner-sur-le-continent-africain', 'display_url': 'shows.acast.com/limpatient/qui…', 'indices': [56, 79]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,fr,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50414506,50414506,Sir Otonina 0,ZaBi94,Italia,,"A liberal guy in the tech world.
TTRPG player in training.",,False,91,573,0,Wed Jun 24 19:53:37 +0000 2009,2418,,,True,False,4676,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1313401684685713408/lKp9AJZ-_normal.jpg,https://pbs.twimg.com/profile_images/1313401684685713408/lKp9AJZ-_normal.jpg,F09D0E,000000,252429,666666,True,True,False,False,False,False,False,none,,[],https://pbs.twimg.com/profile_banners/50414506/1601974339,False,False,False,False,Sat Nov 07 20:25:29 +0000 2020,1.325172544014594e+18,1325172544014594048,RT @Camellias__: It's like orgasmic bliss without all the gross parts https://t.co/Pqzh9e1KsL,False,[],[],"[{'screen_name': 'Camellias__', 'name': 'Lily', 'id': 2777865075, 'id_str': '2777865075', 'indices': [3, 15]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Sat Nov 07 20:16:29 +0000 2020,1.3251702788597637e+18,1325170278859763715,It's like orgasmic bliss without all the gross parts https://t.co/Pqzh9e1KsL,False,[],[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1.0,2.0,False,False,False,en,False,1.0,0.0,False,False,en,,,False,"[{'id': 1325170232634175488, 'id_str': '1325170232634175488', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'media_url_https': 'https://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'url': 'https://t.co/Pqzh9e1KsL', 'display_url': 'pic.twitter.com/Pqzh9e1KsL', 'expanded_url': 'https://twitter.com/Camellias__/status/1325170278859763715/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 475, 'h': 254, 'resize': 'fit'}, 'large': {'w': 475, 'h': 254, 'resize': 'fit'}, 'medium': {'w': 475, 'h': 254, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1325170278859763715, 'source_status_id_str': '1325170278859763715', 'source_user_id': 2777865075, 'source_user_id_str': '2777865075'}]","[{'id': 1325170232634175488, 'id_str': '1325170232634175488', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'media_url_https': 'https://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'url': 'https://t.co/Pqzh9e1KsL', 'display_url': 'pic.twitter.com/Pqzh9e1KsL', 'expanded_url': 'https://twitter.com/Camellias__/status/1325170278859763715/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 475, 'h': 254, 'resize': 'fit'}, 'large': {'w': 475, 'h': 254, 'resize': 'fit'}, 'medium': {'w': 475, 'h': 254, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1325170278859763715, 'source_status_id_str': '1325170278859763715', 'source_user_id': 2777865075, 'source_user_id_str': '2777865075'}]","[{'id': 1325170232634175488, 'id_str': '1325170232634175488', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'media_url_https': 'https://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'url': 'https://t.co/Pqzh9e1KsL', 'display_url': 'pic.twitter.com/Pqzh9e1KsL', 'expanded_url': 'https://twitter.com/Camellias__/status/1325170278859763715/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 475, 'h': 254, 'resize': 'fit'}, 'large': {'w': 475, 'h': 254, 'resize': 'fit'}, 'medium': {'w': 475, 'h': 254, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]","[{'id': 1325170232634175488, 'id_str': '1325170232634175488', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'media_url_https': 'https://pbs.twimg.com/media/EmPzTjcU8AArul2.png', 'url': 'https://t.co/Pqzh9e1KsL', 'display_url': 'pic.twitter.com/Pqzh9e1KsL', 'expanded_url': 'https://twitter.com/Camellias__/status/1325170278859763715/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 475, 'h': 254, 'resize': 'fit'}, 'large': {'w': 475, 'h': 254, 'resize': 'fit'}, 'medium': {'w': 475, 'h': 254, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]",,,,,,,,,,,,,,,,,,,,,,
0,894723591446687745,894723591446687745,António Correia,t0zecorreia,"Lisbon, Portugal",,"Research Assistant @INESCTEC (formerly Researcher @UniKent), PhD Candidate in Computer Science at UTAD (funded by FCT), Musician",,False,493,3487,3,Tue Aug 08 00:55:02 +0000 2017,610,,,False,False,4,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/894728775375745024/vTsIm6lq_normal.jpg,https://pbs.twimg.com/profile_images/894728775375745024/vTsIm6lq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],https://pbs.twimg.com/profile_banners/894723591446687745/1506956096,False,False,False,False,Tue Apr 07 09:23:17 +0000 2020,1.2474548926518845e+18,1247454892651884544,"@shoaibjameel123 Congrats, Professor!",False,[],[],"[{'screen_name': 'shoaibjameel123', 'name': 'Shoaib Jameel', 'id': 28765255, 'id_str': '28765255', 'indices': [0, 16]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1247231228459339777,1247231228459339777,28765255,28765255,shoaibjameel123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2309104237,2309104237,Amrah Umudlu,amrahoff,,,,,False,137,4978,3,Fri Jan 24 23:18:37 +0000 2014,19,,,False,False,890,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/426864586155753472/MfZ_aIKa_normal.jpeg,https://pbs.twimg.com/profile_images/426864586155753472/MfZ_aIKa_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],https://pbs.twimg.com/profile_banners/2309104237/1602888138,False,False,False,False,Wed Nov 11 16:14:02 +0000 2020,1.3265588171156562e+18,1326558817115656192,"RT @freeCodeCamp: React and GraphQL work really well together.

But if you're gonna combine them, you should know the basics of each.

In t…",False,[],[],"[{'screen_name': 'freeCodeCamp', 'name': 'freeCodeCamp.org', 'id': 1668100142, 'id_str': '1668100142', 'indices': [3, 16]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Mon Aug 10 18:02:00 +0000 2020,1.292883915892564e+18,1292883915892563969,"React and GraphQL work really well together.

But if you're gonna combine them, you should know the basics of each.… https://t.co/4OO5JrFANi",True,[],[],[],"[{'url': 'https://t.co/4OO5JrFANi', 'expanded_url': 'https://twitter.com/i/web/status/1292883915892563969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,67.0,214.0,False,False,False,en,False,67.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15455450,15455450,raffaele_perego,raffaele_perego,"pisa, italy",,computer scientist,http://t.co/PBlruxrdEu,False,351,689,9,Wed Jul 16 15:19:47 +0000 2008,631,,,True,False,270,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1269970521/image_normal.jpg,https://pbs.twimg.com/profile_images/1269970521/image_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/PBlruxrdEu', 'expanded_url': 'http://raffaele.isti.cnr.it', 'display_url': 'raffaele.isti.cnr.it', 'indices': [0, 22]}]",[],https://pbs.twimg.com/profile_banners/15455450/1443267167,False,False,False,False,Tue Nov 10 20:03:29 +0000 2020,1.3262541696830915e+18,1326254169683091457,"RT @2021Ecir: Call for Sponsorships open! See details here:
https://t.co/6ZwNBKdVZf
Sponsors will receive many of the typical benefits norm…",False,[],[],"[{'screen_name': '2021Ecir', 'name': 'ECIR 2021', 'id': 1195040516318093312, 'id_str': '1195040516318093312', 'indices': [3, 12]}]","[{'url': 'https://t.co/6ZwNBKdVZf', 'expanded_url': 'https://www.ecir2021.eu/call-for-sponsorships/', 'display_url': 'ecir2021.eu/call-for-spons…', 'indices': [60, 83]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Tue Nov 10 18:32:25 +0000 2020,1.3262312524841083e+18,1326231252484108294,"Call for Sponsorships open! See details here:
https://t.co/6ZwNBKdVZf
Sponsors will receive many of the typical ben… https://t.co/YrSAObxF9i",True,[],[],[],"[{'url': 'https://t.co/6ZwNBKdVZf', 'expanded_url': 'https://www.ecir2021.eu/call-for-sponsorships/', 'display_url': 'ecir2021.eu/call-for-spons…', 'indices': [46, 69]}, {'url': 'https://t.co/YrSAObxF9i', 'expanded_url': 'https://twitter.com/i/web/status/1326231252484108294', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5.0,6.0,False,False,False,en,False,5.0,0.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1477918760,1477918760,Ali Bahrainian,ABH878,,,,https://t.co/U4bwt64uGq,False,135,341,2,Sun Jun 02 18:30:27 +0000 2013,1198,,,False,False,71,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/873951089808338948/8--6TN9Y_normal.jpg,https://pbs.twimg.com/profile_images/873951089808338948/8--6TN9Y_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/U4bwt64uGq', 'expanded_url': 'https://scholar.google.ch/citations?user=UkzwC_EAAAAJ&hl=en', 'display_url': 'scholar.google.ch/citations?user…', 'indices': [0, 23]}]",[],,False,False,False,False,Tue Oct 27 23:51:40 +0000 2020,1.3212381641498378e+18,1321238164149837827,RT @SchmidhuberAI: Quarter-century anniversary: 25 years ago we received a message from N(eur)IPS 1995 informing us that our submission on…,False,[],[],"[{'screen_name': 'SchmidhuberAI', 'name': 'Jürgen Schmidhuber', 'id': 1163786515144724485, 'id_str': '1163786515144724485', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Tue Oct 27 09:28:40 +0000 2020,1.32102098415829e+18,1321020984158289921,Quarter-century anniversary: 25 years ago we received a message from N(eur)IPS 1995 informing us that our submissio… https://t.co/ciP3X6hMR9,True,[],[],[],"[{'url': 'https://t.co/ciP3X6hMR9', 'expanded_url': 'https://twitter.com/i/web/status/1321020984158289921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,337.0,1693.0,False,False,False,en,False,337.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,125483940,125483940,Franco Maria Nardini,fmnardini,"Montecatini-Terme, Tuscany",,"Researcher @ ISTI-CNR, Pisa, Italy. Information Retrieval, Machine/Deep Learning, Data/Web Mining, Parallel/Distributed Processing.",https://t.co/Yht9QqAxOP,False,404,1001,10,Mon Mar 22 23:51:50 +0000 2010,1013,,,False,False,332,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/769106898/FM-Estate-2007_normal.jpg,https://pbs.twimg.com/profile_images/769106898/FM-Estate-2007_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/Yht9QqAxOP', 'expanded_url': 'http://hpc.isti.cnr.it/~nardini/', 'display_url': 'hpc.isti.cnr.it/~nardini/', 'indices': [0, 23]}]",[],,False,False,False,False,Wed Nov 11 13:03:34 +0000 2020,1.3265108832253952e+18,1326510883225395203,"RT @2021Ecir: Call for Sponsorships open! See details here:
https://t.co/6ZwNBKdVZf
Sponsors will receive many of the typical benefits norm…",False,[],[],"[{'screen_name': '2021Ecir', 'name': 'ECIR 2021', 'id': 1195040516318093312, 'id_str': '1195040516318093312', 'indices': [3, 12]}]","[{'url': 'https://t.co/6ZwNBKdVZf', 'expanded_url': 'https://www.ecir2021.eu/call-for-sponsorships/', 'display_url': 'ecir2021.eu/call-for-spons…', 'indices': [60, 83]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Tue Nov 10 18:32:25 +0000 2020,1.3262312524841083e+18,1326231252484108294,"Call for Sponsorships open! See details here:
https://t.co/6ZwNBKdVZf
Sponsors will receive many of the typical ben… https://t.co/YrSAObxF9i",True,[],[],[],"[{'url': 'https://t.co/6ZwNBKdVZf', 'expanded_url': 'https://www.ecir2021.eu/call-for-sponsorships/', 'display_url': 'ecir2021.eu/call-for-spons…', 'indices': [46, 69]}, {'url': 'https://t.co/YrSAObxF9i', 'expanded_url': 'https://twitter.com/i/web/status/1326231252484108294', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5.0,6.0,False,False,False,en,False,5.0,0.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1527607790,1527607790,Ida Mele,ida_mele,,,"Researcher @ IASI-CNR, Rome, Italy",,False,160,129,8,Tue Jun 18 12:09:19 +0000 2013,280,,,False,False,354,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/756034848884715520/0saF_4-M_normal.jpg,https://pbs.twimg.com/profile_images/756034848884715520/0saF_4-M_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],https://pbs.twimg.com/profile_banners/1527607790/1505462780,False,False,False,False,Wed Nov 04 15:32:30 +0000 2020,1.3240116483115459e+18,1324011648311545857,"RT @micros2021: Call for papers @micros2021 💡💡💡
MICROS 2021: 1st Workshop on Mixed-Initiative ConveRsatiOnal Systems 
https://t.co/yzgRuY3V…",False,[],[],"[{'screen_name': 'micros2021', 'name': 'MICROS @ ECIR2021', 'id': 1313137113454579717, 'id_str': '1313137113454579717', 'indices': [3, 14]}, {'screen_name': 'micros2021', 'name': 'MICROS @ ECIR2021', 'id': 1313137113454579717, 'id_str': '1313137113454579717', 'indices': [32, 43]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Wed Nov 04 15:22:09 +0000 2020,1.324009041379709e+18,1324009041379708928,"Call for papers @micros2021 💡💡💡
MICROS 2021: 1st Workshop on Mixed-Initiative ConveRsatiOnal Systems… https://t.co/lzMdUZypHa",True,[],[],"[{'screen_name': 'micros2021', 'name': 'MICROS @ ECIR2021', 'id': 1313137113454579717, 'id_str': '1313137113454579717', 'indices': [16, 27]}]","[{'url': 'https://t.co/lzMdUZypHa', 'expanded_url': 'https://twitter.com/i/web/status/1324009041379708928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7.0,8.0,False,False,False,en,False,7.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
