,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,live_following,muting,blocking,blocked_by,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates
0,839446682819563520,839446682819563520,Adriano,Adriano11017105,,,,,False,6,89,0,Wed Mar 08 12:04:20 +0000 2017,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,838141984053284864,838141984053284864,Carla,carla250766,,,,,False,5,86,0,Sat Mar 04 21:39:55 +0000 2017,2,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/838355578992873472/e7vxZBVL_normal.jpg,https://pbs.twimg.com/profile_images/838355578992873472/e7vxZBVL_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,838131126002728960,838131126002728960,Pilar,pilarbordano,,,,,False,4,79,0,Sat Mar 04 20:56:46 +0000 2017,1,,,False,False,35,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],Fri Jun 30 17:28:30 +0000 2017,8.808404790505308e+17,880840479050530816,Tap and open the URL to win great rewards for you and me in @FarmVille2! #farmrewards https://t.co/ana2Nk1UVf https://t.co/ubhyFqg6Jn,False,"[{'text': 'farmrewards', 'indices': [73, 85]}]",[],"[{'screen_name': 'farmville2', 'name': 'FarmVille 2', 'id': 611930922, 'id_str': '611930922', 'indices': [60, 71]}]","[{'url': 'https://t.co/ana2Nk1UVf', 'expanded_url': 'https://app.adjust.com/vljh4m_25shc4?deep_link=farmville2countryescaperewards%3A%2F%2FIncentLink?actionParams=92F3DZWXA8JB4WKY9SLDAQSNJRPXXDKPXSK7G28JEM2M7FCRMMYPZQSRXC9DWPDQ6ABLST8KQBJRN77S28987P7GPCACCX5PPQ9FNKZ', 'display_url': 'app.adjust.com/vljh4m_25shc4?…', 'indices': [86, 109]}]","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",,,,,,,,,,False,0.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'id': 880840475896414208, 'id_str': '880840475896414208', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DDlfvvWXgAAJ1Y5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DDlfvvWXgAAJ1Y5.jpg', 'url': 'https://t.co/ubhyFqg6Jn', 'display_url': 'pic.twitter.com/ubhyFqg6Jn', 'expanded_url': 'https://twitter.com/pilarbordano/status/880840479050530816/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 440, 'h': 220, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 440, 'h': 220, 'resize': 'fit'}, 'small': {'w': 440, 'h': 220, 'resize': 'fit'}}}]","[{'id': 880840475896414208, 'id_str': '880840475896414208', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DDlfvvWXgAAJ1Y5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DDlfvvWXgAAJ1Y5.jpg', 'url': 'https://t.co/ubhyFqg6Jn', 'display_url': 'pic.twitter.com/ubhyFqg6Jn', 'expanded_url': 'https://twitter.com/pilarbordano/status/880840479050530816/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 440, 'h': 220, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 440, 'h': 220, 'resize': 'fit'}, 'small': {'w': 440, 'h': 220, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,
0,151581782,151581782,Matteo Troìa,_matteotroia,Bologna ,,"Data Engineer @Capgemini | Runner 🏃🏼‍♂️ | Già @teamdigitaleIT e Commissione Digitalizzazione PA di @Montecitorio | “Senza fretta, ma senza sosta”",https://t.co/09zTW5yXYk,False,1324,3371,41,Thu Jun 03 19:03:29 +0000 2010,2945,,,True,False,4593,,False,False,False,000000,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1262373413911478274/B-pak-H8_normal.jpg,https://pbs.twimg.com/profile_images/1262373413911478274/B-pak-H8_normal.jpg,https://pbs.twimg.com/profile_banners/151581782/1594753184,0066CC,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/09zTW5yXYk', 'expanded_url': 'http://www.matteotroia.it/', 'display_url': 'matteotroia.it', 'indices': [0, 23]}]",[],Wed Nov 18 08:15:03 +0000 2020,1.3289749887838536e+18,1328974988783853569,"RT @lucatremolada: Criteri diversi per definire chi è ricoverato, dati incerti sul totale dei posti disponibili. E nessuna informazione su…",False,[],[],"[{'screen_name': 'lucatremolada', 'name': 'Luca Tremolada', 'id': 28315879, 'id_str': '28315879', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,13.0,0.0,False,False,it,False,False,False,False,,,,,,,,,,,,,,Wed Nov 18 07:51:57 +0000 2020,1.3289691779321897e+18,1328969177932189696,"Criteri diversi per definire chi è ricoverato, dati incerti sul totale dei posti disponibili. E nessuna informazion… https://t.co/Lv6fUYtQmP",True,[],[],[],"[{'url': 'https://t.co/Lv6fUYtQmP', 'expanded_url': 'https://twitter.com/i/web/status/1328969177932189696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,,,13.0,39.0,False,False,False,it,,,,,,,,,,,,,,,,,,
0,832361946154401792,832361946154401792,Jerry,jerrypicco1,,,,,False,7,81,0,Thu Feb 16 22:52:07 +0000 2017,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,828683626372009985,828683626372009985,SimTaster,SimTaster,,,"aka @spbarbone scrittore, copywriter, autore romanzi thriller @cacciatorescoop 📩 per info mail: scrivimi@simtaster.com 👇Sito Web👇",https://t.co/CAqn9Wg0sN,False,541,2217,2,Mon Feb 06 19:15:47 +0000 2017,74,,,False,False,62,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/870263446809575424/D4tFgA74_normal.jpg,https://pbs.twimg.com/profile_images/870263446809575424/D4tFgA74_normal.jpg,https://pbs.twimg.com/profile_banners/828683626372009985/1496321505,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/CAqn9Wg0sN', 'expanded_url': 'http://simtaster.com/', 'display_url': 'simtaster.com', 'indices': [0, 23]}]",[],Mon Jun 04 17:52:09 +0000 2018,1.0036959197815112e+18,1003695919781511170,"Ecco dove si trova!!!

Il mio primo libro… https://t.co/Z8FJaotnzd",False,[],[],[],"[{'url': 'https://t.co/Z8FJaotnzd', 'expanded_url': 'https://www.instagram.com/p/BjnJ6oZFZ7i/?utm_source=ig_twitter_share&igshid=w7uf5ai2pfc4', 'display_url': 'instagram.com/p/BjnJ6oZFZ7i/…', 'indices': [43, 66]}]","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,,False,0.0,2.0,False,False,it,False,False,False,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3030560968,3030560968,Nuria,Nuu97,"Pordenone, Friuli-Venezia Giulia",,,https://t.co/CUudf8z9GF,True,85,106,0,Wed Feb 11 15:21:04 +0000 2015,1103,,,True,False,589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/766574130271584258/ElwH2nPe_normal.jpg,https://pbs.twimg.com/profile_images/766574130271584258/ElwH2nPe_normal.jpg,https://pbs.twimg.com/profile_banners/3030560968/1472580081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/CUudf8z9GF', 'expanded_url': 'https://m.facebook.com/lucacacchionephotography/', 'display_url': 'm.facebook.com/lucacacchionep…', 'indices': [0, 23]}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1377476875,1377476875,Luca Comello,comelluc,Udine,,L’oggi è presto detto: manager e autore di saggi. Il domani è un paio di sogni: una startup e un romanzo. Il primo sogno ora è realtà: founder @thewinefathers,https://t.co/jdv1wxGcii,False,327,665,28,Wed Apr 24 16:40:12 +0000 2013,740,,,True,False,930,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/832655084764876802/yBTGPCJk_normal.jpg,https://pbs.twimg.com/profile_images/832655084764876802/yBTGPCJk_normal.jpg,https://pbs.twimg.com/profile_banners/1377476875/1393412045,780B1B,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/jdv1wxGcii', 'expanded_url': 'http://www.thewinefathers.com', 'display_url': 'thewinefathers.com', 'indices': [0, 23]}]",[],Mon Aug 20 10:12:28 +0000 2018,1.0314841019273503e+18,1031484101927350273,"RT @claudiocerasa: La sottomissione alla cultura del no è la più grande minaccia per il futuro di un paese. Gronda, Ilva, Tav, Olimpiadi. L…",False,[],[],"[{'screen_name': 'claudiocerasa', 'name': 'Claudio Cerasa', 'id': 29045944, 'id_str': '29045944', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,230.0,0.0,False,False,it,False,False,False,False,,,,,,,,,,,,,,Mon Aug 20 07:59:08 +0000 2018,1.0314505464006492e+18,1031450546400649217,"La sottomissione alla cultura del no è la più grande minaccia per il futuro di un paese. Gronda, Ilva, Tav, Olimpia… https://t.co/8ztycwClKF",True,[],[],[],"[{'url': 'https://t.co/8ztycwClKF', 'expanded_url': 'https://twitter.com/i/web/status/1031450546400649217', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,230.0,502.0,False,False,False,it,,,,,,,,,,,,,,,,,,
0,4707064313,4707064313,Sara Rovinelli,Sara_Rovinelli,"Trieste, Friuli-Venezia Giulia",,Studente di Informatica,,False,67,204,5,Mon Jan 04 18:03:21 +0000 2016,277,,,False,False,87,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1285098840710946817/AP1cB-Yy_normal.jpg,https://pbs.twimg.com/profile_images/1285098840710946817/AP1cB-Yy_normal.jpg,https://pbs.twimg.com/profile_banners/4707064313/1451932197,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,[],Sun Sep 17 20:40:55 +0000 2017,9.095175468308808e+17,909517546830880768,RT @coderdojobo: Tantissimi ninjia a programmare @scratch e @makeymakey @arduino @mBlock_cc @microbit_edu @CoderdojoFVG #TSMMF #appuntament…,False,"[{'text': 'TSMMF', 'indices': [120, 126]}]",[],"[{'screen_name': 'coderdojobo', 'name': 'CoderDojo Bologna', 'id': 1314206112, 'id_str': '1314206112', 'indices': [3, 15]}, {'screen_name': 'scratch', 'name': 'Scratch Team', 'id': 15538226, 'id_str': '15538226', 'indices': [49, 57]}, {'screen_name': 'makeymakey', 'name': 'Makey Makey', 'id': 884738184, 'id_str': '884738184', 'indices': [60, 71]}, {'screen_name': 'arduino', 'name': 'Arduino', 'id': 266400754, 'id_str': '266400754', 'indices': [72, 80]}, {'screen_name': 'mBlock_cc', 'name': 'mBlock', 'id': 2940228218, 'id_str': '2940228218', 'indices': [81, 91]}, {'screen_name': 'microbit_edu', 'name': 'Micro:bit Educational Foundation', 'id': 763102211639537665, 'id_str': '763102211639537665', 'indices': [92, 105]}, {'screen_name': 'CoderdojoFVG', 'name': 'Coderdojo FVG', 'id': 2758105789, 'id_str': '2758105789', 'indices': [106, 119]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5.0,0.0,False,False,it,False,False,False,False,,,,,,,,,,,,,,Sun Sep 17 17:24:59 +0000 2017,9.094682368272998e+17,909468236827299840,Tantissimi ninjia a programmare @scratch e @makeymakey @arduino @mBlock_cc @microbit_edu @CoderdojoFVG #TSMMF… https://t.co/rnRQ97P7wY,True,"[{'text': 'TSMMF', 'indices': [103, 109]}]",[],"[{'screen_name': 'scratch', 'name': 'Scratch Team', 'id': 15538226, 'id_str': '15538226', 'indices': [32, 40]}, {'screen_name': 'makeymakey', 'name': 'Makey Makey', 'id': 884738184, 'id_str': '884738184', 'indices': [43, 54]}, {'screen_name': 'arduino', 'name': 'Arduino', 'id': 266400754, 'id_str': '266400754', 'indices': [55, 63]}, {'screen_name': 'mBlock_cc', 'name': 'mBlock', 'id': 2940228218, 'id_str': '2940228218', 'indices': [64, 74]}, {'screen_name': 'microbit_edu', 'name': 'Micro:bit Educational Foundation', 'id': 763102211639537665, 'id_str': '763102211639537665', 'indices': [75, 88]}, {'screen_name': 'CoderdojoFVG', 'name': 'Coderdojo FVG', 'id': 2758105789, 'id_str': '2758105789', 'indices': [89, 102]}]","[{'url': 'https://t.co/rnRQ97P7wY', 'expanded_url': 'https://twitter.com/i/web/status/909468236827299840', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [111, 134]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,5.0,14.0,False,False,False,it,,,,,295c970cdc57992f,https://api.twitter.com/1.1/geo/id/295c970cdc57992f.json,city,Fossalta di Piave,"Fossalta di Piave, Veneto",IT,Italy,[],Polygon,"[[[12.4845366, 45.6232736], [12.537258, 45.6232736], [12.537258, 45.6689512], [12.4845366, 45.6689512]]]",,,,
0,824249522389970944,824249522389970944,Eloisa Bellagamba,E_Bellagamba,"Genova, Italy",,"Reader, writer and survivor =P",,False,34,116,0,Wed Jan 25 13:36:14 +0000 2017,67,,,False,False,62,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/824258146642366464/o0F-zmN7_normal.jpg,https://pbs.twimg.com/profile_images/824258146642366464/o0F-zmN7_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Sun Mar 05 11:34:36 +0000 2017,8.383520393778422e+17,838352039377842176,Giuditta torna sul luogo del delitto... #sostainautogrill #weekend #gita #sestri https://t.co/Wcy2ATwDxV,False,"[{'text': 'sostainautogrill', 'indices': [40, 57]}, {'text': 'weekend', 'indices': [58, 66]}, {'text': 'gita', 'indices': [67, 72]}, {'text': 'sestri', 'indices': [73, 80]}]",[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0.0,0.0,False,False,it,False,False,False,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'id': 838351995199242240, 'id_str': '838351995199242240', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C6JssqaXQAAD9gw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6JssqaXQAAD9gw.jpg', 'url': 'https://t.co/Wcy2ATwDxV', 'display_url': 'pic.twitter.com/Wcy2ATwDxV', 'expanded_url': 'https://twitter.com/E_Bellagamba/status/838352039377842176/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]","[{'id': 838351995199242240, 'id_str': '838351995199242240', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C6JssqaXQAAD9gw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6JssqaXQAAD9gw.jpg', 'url': 'https://t.co/Wcy2ATwDxV', 'display_url': 'pic.twitter.com/Wcy2ATwDxV', 'expanded_url': 'https://twitter.com/E_Bellagamba/status/838352039377842176/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,
0,822933216206188544,822933216206188544,Sop,sopluke,,,,,False,2,54,0,Sat Jan 21 22:25:42 +0000 2017,13,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/823093378648862721/6R0_9UZ9_normal.jpg,https://pbs.twimg.com/profile_images/823093378648862721/6R0_9UZ9_normal.jpg,https://pbs.twimg.com/profile_banners/822933216206188544/1485075726,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14359747,14359747,William Clements,wclements,"Chicago, Illinois",,"Busy entrepreneur. I do tech, marketing, and real estate stuff.",http://t.co/uHWpc6NdYQ,False,22113,21917,361,Fri Apr 11 10:25:13 +0000 2008,105,,,False,False,3052,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1106322891350687744/9vmAA92J_normal.png,https://pbs.twimg.com/profile_images/1106322891350687744/9vmAA92J_normal.png,https://pbs.twimg.com/profile_banners/14359747/1552618142,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,"[{'url': 'http://t.co/uHWpc6NdYQ', 'expanded_url': 'http://www.computersupport.co', 'display_url': 'computersupport.co', 'indices': [0, 22]}]",[],Sun Oct 11 18:19:56 +0000 2020,1.3153564731956675e+18,1315356473195667457,Happy National Coming Out Day! #nationalcomingoutday,False,"[{'text': 'nationalcomingoutday', 'indices': [31, 52]}]",[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,806101991109890048,806101991109890048,Alberto,abertoborella,,,,,False,5,77,0,Tue Dec 06 11:44:26 +0000 2016,1,,,False,False,0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,806101991109890048,806101991109890048,Alberto,abertoborella,,,,,False,5,77,0,Tue Dec 06 11:44:26 +0000 2016,1,,,False,False,0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,717756832240902144,717756832240902144,TASTEE (on Steam),TASTEEgame,Steam,,"Official account for TASTEE: Lethal Tactics from @SkyBoxLabs. We post community highlights, game tips, & game news. Get TASTEE on Steam: https://t.co/WPaJNEPMa1",https://t.co/IimnpiVEHh,False,1530,2162,10,Wed Apr 06 16:52:18 +0000 2016,97,,,False,False,121,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/792126010170880000/O3rZ-aJl_normal.jpg,https://pbs.twimg.com/profile_images/792126010170880000/O3rZ-aJl_normal.jpg,https://pbs.twimg.com/profile_banners/717756832240902144/1477684810,000000,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/IimnpiVEHh', 'expanded_url': 'http://www.tasteegame.com', 'display_url': 'tasteegame.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/WPaJNEPMa1', 'expanded_url': 'http://bit.ly/1PgsP5Y', 'display_url': 'bit.ly/1PgsP5Y', 'indices': [137, 160]}]",Tue Nov 13 23:28:59 +0000 2018,1.0624875212028518e+18,1062487521202851841,RT @TurnBasedTactic: TASTEE (2016) by @skyboxlabs is still one of the finest multiplayer tactical games on Steam. Its robust gameplay with…,False,[],[],"[{'screen_name': 'TurnBasedTactic', 'name': 'Turn-Based Tactics', 'id': 906463855253049344, 'id_str': '906463855253049344', 'indices': [3, 19]}, {'screen_name': 'skyboxlabs', 'name': 'SkyBox Labs', 'id': 259621847, 'id_str': '259621847', 'indices': [38, 49]}]",[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,3.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,Tue Nov 13 20:19:18 +0000 2018,1.0624397859674399e+18,1062439785967439872,TASTEE (2016) by @skyboxlabs is still one of the finest multiplayer tactical games on Steam. Its robust gameplay wi… https://t.co/UHEruaIiXx,True,[],[],"[{'screen_name': 'skyboxlabs', 'name': 'SkyBox Labs', 'id': 259621847, 'id_str': '259621847', 'indices': [17, 28]}]","[{'url': 'https://t.co/UHEruaIiXx', 'expanded_url': 'https://twitter.com/i/web/status/1062439785967439872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,,,3.0,9.0,False,False,False,en,,,,,,,,,,,,,,,,,,
