,id,id_str,name,screen_name,location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_location,entities.url.urls,status.possibly_sensitive,profile_banner_url,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.scopes.followers,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates
0,7491832,7491832,hertzel,hertzel,,Exploring the Business of technology through the eyes of humanity,https://t.co/0oZTXqHaE4,False,732,3631,101,Sun Jul 15 19:51:27 +0000 2007,409,,,True,False,3033,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/853592712666374144/_teKtqPI_normal.jpg,https://pbs.twimg.com/profile_images/853592712666374144/_teKtqPI_normal.jpg,ABB8C2,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,[],Tue Aug 11 19:11:09 +0000 2020,1.293263706101551e+18,1293263706101551104,RT @viewmagazine: Table tennis as a metaphor for life. What's this saying? https://t.co/yfM8ZlF5lX,False,[],[],"[{'screen_name': 'viewmagazine', 'name': 'Dr David Dunkley Gyimah', 'id': 18312666, 'id_str': '18312666', 'indices': [3, 16]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Sat Aug 08 08:46:29 +0000 2020,1.29201933818735e+18,1292019338187350017,Table tennis as a metaphor for life. What's this saying? https://t.co/yfM8ZlF5lX,False,[],[],[],[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6.0,37.0,False,False,False,en,False,6.0,0.0,False,False,en,,"[{'url': 'https://t.co/0oZTXqHaE4', 'expanded_url': 'https://www.linkedin.com/in/hertzelk', 'display_url': 'linkedin.com/in/hertzelk', 'indices': [0, 23]}]",False,https://pbs.twimg.com/profile_banners/7491832/1492512848,,,,,"[{'id': 1292019270570975232, 'id_str': '1292019270570975232', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'url': 'https://t.co/yfM8ZlF5lX', 'display_url': 'pic.twitter.com/yfM8ZlF5lX', 'expanded_url': 'https://twitter.com/viewmagazine/status/1292019338187350017/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 544, 'h': 960, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 544, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1292019338187350017, 'source_status_id_str': '1292019338187350017', 'source_user_id': 18312666, 'source_user_id_str': '18312666'}]","[{'id': 1292019270570975232, 'id_str': '1292019270570975232', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'url': 'https://t.co/yfM8ZlF5lX', 'display_url': 'pic.twitter.com/yfM8ZlF5lX', 'expanded_url': 'https://twitter.com/viewmagazine/status/1292019338187350017/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 544, 'h': 960, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 544, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1292019338187350017, 'source_status_id_str': '1292019338187350017', 'source_user_id': 18312666, 'source_user_id_str': '18312666', 'video_info': {'aspect_ratio': [17, 30], 'duration_millis': 29933, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/pl/AAvPqS8qhJOT0-Q3.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/360x634/2Kti_v3PlYMKGevQ.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/320x564/4M4cEAFvsUJlmcjn.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/544x960/fToBhRw_2OLeiKTH.mp4?tag=10'}]}, 'additional_media_info': {'monetizable': False}}]","[{'id': 1292019270570975232, 'id_str': '1292019270570975232', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'url': 'https://t.co/yfM8ZlF5lX', 'display_url': 'pic.twitter.com/yfM8ZlF5lX', 'expanded_url': 'https://twitter.com/viewmagazine/status/1292019338187350017/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 544, 'h': 960, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 544, 'h': 960, 'resize': 'fit'}}}]","[{'id': 1292019270570975232, 'id_str': '1292019270570975232', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1292019270570975232/pu/img/FGMNX9Tt44EKYIZk.jpg', 'url': 'https://t.co/yfM8ZlF5lX', 'display_url': 'pic.twitter.com/yfM8ZlF5lX', 'expanded_url': 'https://twitter.com/viewmagazine/status/1292019338187350017/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 544, 'h': 960, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 544, 'h': 960, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [17, 30], 'duration_millis': 29933, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/pl/AAvPqS8qhJOT0-Q3.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/360x634/2Kti_v3PlYMKGevQ.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/320x564/4M4cEAFvsUJlmcjn.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1292019270570975232/pu/vid/544x960/fToBhRw_2OLeiKTH.mp4?tag=10'}]}, 'additional_media_info': {'monetizable': False}}]",,,,,,,,,,,,,,,,,,,,,
0,64543,64543,Mr Anderson,kevglobal,,"Kevin Anderson - manager, digital products and platforms - @ ideastream (NPR/PBS) with experience on staff and as a leader at  BBC, Guardian, and Gannett.",https://t.co/WWFLqu8M7m,False,13796,1233,1329,Wed Dec 13 18:43:11 +0000 2006,16479,,,True,False,31642,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/797955858/meandmyhatlarge_normal.jpg,https://pbs.twimg.com/profile_images/797955858/meandmyhatlarge_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,[],Sat Nov 21 00:34:14 +0000 2020,1.3299461867075707e+18,1329946186707570689,"@SteveMcGookin Thanks so much Steve. For years, I've enjoyed sharing what I'm paying attention to. (But this means… https://t.co/a4wxved7Z4",True,[],[],"[{'screen_name': 'SteveMcGookin', 'name': 'Steve', 'id': 356378247, 'id_str': '356378247', 'indices': [0, 14]}]","[{'url': 'https://t.co/a4wxved7Z4', 'expanded_url': 'https://twitter.com/i/web/status/1329946186707570689', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1329799654024863744,1329799654024863744,356378247,356378247,SteveMcGookin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,en,,"[{'url': 'https://t.co/WWFLqu8M7m', 'expanded_url': 'http://www.linkedin.com/in/kranderson', 'display_url': 'linkedin.com/in/kranderson', 'indices': [0, 23]}]",,https://pbs.twimg.com/profile_banners/64543/1398989019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,329035458,329035458,Carlyn Kalinoski,Carlynlizwf,,,,False,48,464,0,Mon Jul 04 12:56:23 +0000 2011,0,,,False,False,2,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1425998144/18_normal.jpg,https://pbs.twimg.com/profile_images/1425998144/18_normal.jpg,B40B43,CC3366,E5507E,362720,True,False,False,False,False,False,False,none,,,,,,,,,,[],Sun Jul 24 06:22:58 +0000 2011,9.50161021024338e+16,95016102102433792,all of my topless pic http://t.co/CVvb4OC,False,[],[],[],"[{'url': 'http://t.co/CVvb4OC', 'expanded_url': 'http://simurl.com/nolkaw', 'display_url': 'simurl.com/nolkaw', 'indices': [22, 41]}]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,2.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1009337839820173312,1009337839820173312,yuryhants,yuryhants,,,,False,3,228,0,Wed Jun 20 07:31:08 +0000 2018,30,,,False,False,0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2665556600,2665556600,WebCivics,WebCivics,,,https://t.co/S0G9COSlWv,False,244,1062,18,Mon Jul 21 10:53:17 +0000 2014,352,,,False,False,685,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/842574873419440128/i0PhTXSH_normal.jpg,https://pbs.twimg.com/profile_images/842574873419440128/i0PhTXSH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Fri Nov 06 11:30:27 +0000 2020,1.324675509377147e+18,1324675509377146882,@BrigetteMetzler best wishes...,False,[],[],"[{'screen_name': 'BrigetteMetzler', 'name': 'Brigette Metzler', 'id': 3043072586, 'id_str': '3043072586', 'indices': [0, 16]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1321903544748765184,1321903544748765184,3043072586,3043072586,BrigetteMetzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,2.0,False,False,en,,"[{'url': 'https://t.co/S0G9COSlWv', 'expanded_url': 'https://medium.com/webcivics', 'display_url': 'medium.com/webcivics', 'indices': [0, 23]}]",,https://pbs.twimg.com/profile_banners/2665556600/1489745646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18232237,18232237,BillBarnhill,BillBarnhill,"42.967621,-75.440524","I share & create content about Erlang/Elixir, maker culture, geek gear, and fiction writing (fantasy and sci-fi).",http://t.co/a3ll9hO95U,False,1601,3980,116,Fri Dec 19 02:28:22 +0000 2008,2389,,,True,False,6966,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/527105318669398016/8m3I7RB1_normal.jpeg,https://pbs.twimg.com/profile_images/527105318669398016/8m3I7RB1_normal.jpeg,FA743E,000000,000000,000000,True,False,False,False,False,False,False,none,,,,,,,,,,[],Fri Nov 20 18:14:18 +0000 2020,1.3298505718268027e+18,1329850571826802688,"Ok, just saw Sika in #Shadowlands  walkthrough of Bastion in #Warcraft. I so want the owl people to be a playable r… https://t.co/kBMkB11e1c",True,"[{'text': 'Shadowlands', 'indices': [21, 33]}, {'text': 'Warcraft', 'indices': [61, 70]}]",[],[],"[{'url': 'https://t.co/kBMkB11e1c', 'expanded_url': 'https://twitter.com/i/web/status/1329850571826802688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,en,,"[{'url': 'http://t.co/a3ll9hO95U', 'expanded_url': 'http://nodal.info', 'display_url': 'nodal.info', 'indices': [0, 22]}]",,https://pbs.twimg.com/profile_banners/18232237/1557358048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14097277,14097277,Intars Students,intarstudents,Latvia,I Love TEA (but only in winter),http://t.co/KodgvB0JIS,False,323,294,4,Fri Mar 07 21:10:39 +0000 2008,3,,,False,False,949,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1121064748/intarstudents-grooveshark_normal.png,https://pbs.twimg.com/profile_images/1121064748/intarstudents-grooveshark_normal.png,990000,DFDFDF,F3F3F3,333333,False,False,False,False,False,False,False,none,,,,,,,,,,[],Thu May 10 16:43:06 +0000 2012,2.006270297402327e+17,200627029740232704,"Opā, http://t.co/WQDDL7KX down? No dažiem nameserveriem serverfail, jautajot emhi, bet ari paša ip uz kuras iepriekš bija serveris neatbild.",False,[],[],[],"[{'url': 'http://t.co/WQDDL7KX', 'expanded_url': 'http://emhi.ee', 'display_url': 'emhi.ee', 'indices': [5, 25]}]","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,2.0,False,False,lv,,"[{'url': 'http://t.co/KodgvB0JIS', 'expanded_url': 'http://biezpie.nu', 'display_url': 'biezpie.nu', 'indices': [0, 22]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1091596521928151040,1091596521928151040,Vijay Pandor,VijayPandor4,India,#Follow,,False,998,1079,0,Sat Feb 02 07:17:46 +0000 2019,5321,,,False,False,3425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1222467013911597058/_mVTdbu6_normal.jpg,https://pbs.twimg.com/profile_images/1222467013911597058/_mVTdbu6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Mon Jul 27 08:58:24 +0000 2020,1.2876736843463393e+18,1287673684346339328,RT @GovindDotasra: कल दिनांक 28 जुलाई 2020 को दोपहर 4 बजे राजस्थान माध्यमिक शिक्षा बोर्ड की कक्षा 10 का रिजल्ट जारी किया जायेगा।@rajeduoffi…,False,[],[],"[{'screen_name': 'GovindDotasra', 'name': 'Govind Singh Dotasra', 'id': 4643150654, 'id_str': '4643150654', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Mon Jul 27 08:38:39 +0000 2020,1.287668713773101e+18,1287668713773101056,कल दिनांक 28 जुलाई 2020 को दोपहर 4 बजे राजस्थान माध्यमिक शिक्षा बोर्ड की कक्षा 10 का रिजल्ट जारी किया जायेगा।@rajeduofficial,False,[],[],"[{'screen_name': 'rajeduofficial', 'name': 'Dept of Education, Rajasthan', 'id': 1143928244397174785, 'id_str': '1143928244397174785', 'indices': [109, 124]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3212.0,23572.0,False,False,,hi,False,3212.0,0.0,False,False,hi,,,,https://pbs.twimg.com/profile_banners/1091596521928151040/1589690262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,967660415571415040,967660415571415040,Chaudhary साहब,AnujAmbedkar_M,"New Delhi , India","Follow
👉👉
@AnujAmbedkar_M 👈👉



💯 Fb
#भारतीय_होने_पर_गर्व_है
#Motivational_Writer",,False,4056,2840,0,Sun Feb 25 07:19:56 +0000 2018,29396,,,False,False,13651,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301397960966598656/CzY2vS-m_normal.jpg,https://pbs.twimg.com/profile_images/1301397960966598656/CzY2vS-m_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Sat Nov 21 12:14:51 +0000 2020,1.330122500429271e+18,1330122500429271047,RT @RSSumanSir: मनुवादी पार्टियों में बाबा साहब डॉक्टर भीमराव अंबेडकर का नाम जपने वाले असल में भेड़ के रूप में भेड़िए हैं जो मूलनिवासी समाज…,False,[],[],"[{'screen_name': 'RSSumanSir', 'name': 'R S Suman', 'id': 717999049463304192, 'id_str': '717999049463304192', 'indices': [3, 14]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Sat Nov 21 04:14:21 +0000 2020,1.330001579244544e+18,1330001579244544002,मनुवादी पार्टियों में बाबा साहब डॉक्टर भीमराव अंबेडकर का नाम जपने वाले असल में भेड़ के रूप में भेड़िए हैं जो मूलनि… https://t.co/NViiz0H96K,True,[],[],[],"[{'url': 'https://t.co/NViiz0H96K', 'expanded_url': 'https://twitter.com/i/web/status/1330001579244544002', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,11.0,85.0,False,False,,hi,False,11.0,0.0,False,False,hi,,,,https://pbs.twimg.com/profile_banners/967660415571415040/1596089038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1093120896133300225,1093120896133300225,Sanghi Swara,sanghiswara,India,Nationalist | MadarsaChap Degree | Proud Hindu | Parody,,False,471,1756,0,Wed Feb 06 12:15:05 +0000 2019,982,,,False,False,137,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1097373765875318784/RMNfjIyz_normal.jpg,https://pbs.twimg.com/profile_images/1097373765875318784/RMNfjIyz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Thu Feb 28 11:26:42 +0000 2019,1.101081251862143e+18,1101081251862142976,https://t.co/66WKjuMfSL,False,[],[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,5.0,False,False,und,,,False,https://pbs.twimg.com/profile_banners/1093120896133300225/1549456591,,,,,"[{'id': 1101081241787363328, 'id_str': '1101081241787363328', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/D0fTjj2U8AAwEA0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D0fTjj2U8AAwEA0.jpg', 'url': 'https://t.co/66WKjuMfSL', 'display_url': 'pic.twitter.com/66WKjuMfSL', 'expanded_url': 'https://twitter.com/sanghiswara/status/1101081251862142976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 678, 'resize': 'fit'}, 'small': {'w': 680, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 678, 'resize': 'fit'}}}]","[{'id': 1101081241787363328, 'id_str': '1101081241787363328', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/D0fTjj2U8AAwEA0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D0fTjj2U8AAwEA0.jpg', 'url': 'https://t.co/66WKjuMfSL', 'display_url': 'pic.twitter.com/66WKjuMfSL', 'expanded_url': 'https://twitter.com/sanghiswara/status/1101081251862142976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 678, 'resize': 'fit'}, 'small': {'w': 680, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 678, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,
0,903224219294588928,903224219294588928,🇮🇳Dashrath Kumar🇮🇳 save democracy save India,Dashrat00483331,"Giridih, India",Politics& social work & farming,,False,472,3777,3,Thu Aug 31 11:53:29 +0000 2017,89739,,,True,False,42640,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1044917919270952960/ythQMTaE_normal.jpg,https://pbs.twimg.com/profile_images/1044917919270952960/ythQMTaE_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Sat Nov 21 09:44:45 +0000 2020,1.330084726196101e+18,1330084726196101121,"RT @RachnaSinghSP: कोरोना अब घर-घर जाकर ढूढ रहा है कि....
थाली और ताली किस-किस ने बजाई थी!
😂😂😂😂",False,[],[],"[{'screen_name': 'RachnaSinghSP', 'name': 'Rachna Singh', 'id': 1114127812242235394, 'id_str': '1114127812242235394', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Sat Nov 21 04:49:01 +0000 2020,1.3300103029648507e+18,1330010302964850688,"कोरोना अब घर-घर जाकर ढूढ रहा है कि....
थाली और ताली किस-किस ने बजाई थी!
😂😂😂😂",False,[],[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,33.0,489.0,False,False,,hi,False,33.0,0.0,False,False,hi,,,,https://pbs.twimg.com/profile_banners/903224219294588928/1536742706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4700288124,4700288124,Dharampal singh,dharambandpuri,Bharat.,One is in all & all are in one. Trying to know myself & learning from activities of all beings. Do not like to insult or abuse others.,,False,4308,4338,0,Sun Jan 03 04:04:20 +0000 2016,48732,,,True,False,29625,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/843743579503845376/Ez32IWRU_normal.jpg,https://pbs.twimg.com/profile_images/843743579503845376/Ez32IWRU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Sat Nov 21 14:13:06 +0000 2020,1.3301522589825966e+18,1330152258982596609,@vinod151saini क्या से क्या हो गयी काँग्रेस ... पर बदलाव मंजूर नहो...,False,[],[],"[{'screen_name': 'vinod151saini', 'name': '#Vinod Saini', 'id': 3182325059, 'id_str': '3182325059', 'indices': [0, 14]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1330147264036265985,1330147264036265985,3182325059,3182325059,vinod151saini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,916362274217934848,916362274217934848,chup rahna hi achha hai.,OJagdishsin,India,,,False,285,287,0,Fri Oct 06 17:59:26 +0000 2017,471,,,True,False,32204,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1324853929696395264/3B11vfTs_normal.jpg,https://pbs.twimg.com/profile_images/1324853929696395264/3B11vfTs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Sun Nov 08 05:17:11 +0000 2020,1.3253063497863373e+18,1325306349786337281,@PMOIndia who dare to work for sanatan culture if you would silent in Aŕnav case?,False,[],[],"[{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [0, 9]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,471741741,471741741,PMOIndia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
