,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.entities.media,status.extended_entities.media,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.possibly_sensitive,status.lang,profile_banner_url,live_following,muting,blocking,blocked_by,status.quoted_status_id,status.quoted_status_id_str,status.retweeted_status.place,entities.url.urls,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.retweeted_status.scopes.followers,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,140093780,140093780,Horațiu,horatiubota,"Cluj-Napoca, Romania",,,http://t.co/lxv3uiLapL,False,211,659,12,Tue May 04 15:15:32 +0000 2010,424,,,True,False,346,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/722495534393618433/2MXdCpiN_normal.jpg,https://pbs.twimg.com/profile_images/722495534393618433/2MXdCpiN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sat Sep 26 14:35:57 +0000 2020,1.3098642881657856e+18,1309864288165785601,"RT @rlmcelreath: Science as Amateur Software Development 

50min talk, webcam edition

As frustrating as software engineering can be, it is…",False,[],[],"[{'screen_name': 'rlmcelreath', 'name': 'Richard McElreath \U0001f994', 'id': 2879642556, 'id_str': '2879642556', 'indices': [3, 15]}]",[],,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Sat Sep 26 10:47:52 +0000 2020,1.3098068891784847e+18,1309806889178484736,"Science as Amateur Software Development 

50min talk, webcam edition

As frustrating as software engineering can be… https://t.co/KcqgRmWPpw",True,[],[],[],"[{'url': 'https://t.co/KcqgRmWPpw', 'expanded_url': 'https://twitter.com/i/web/status/1309806889178484736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,False,269.0,689.0,False,False,False,en,False,269.0,0.0,False,False,,en,https://pbs.twimg.com/profile_banners/140093780/1400078006,False,False,False,False,,,,"[{'url': 'http://t.co/lxv3uiLapL', 'expanded_url': 'http://www.horatiubota.com', 'display_url': 'horatiubota.com', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,3035143127,3035143127,ACM CHIIR 2016,chiir2016,"Chapel Hill, NC",,"Please follow @acm_chiir for official #CHIIR2016 updates from Chapel Hill, NC, March 13-17.",http://t.co/HJSD98Wj9X,False,154,101,6,Fri Feb 13 18:09:15 +0000 2015,3,,,False,False,19,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/566304991099363328/lANBwgd3_normal.png,https://pbs.twimg.com/profile_images/566304991099363328/lANBwgd3_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Tue May 12 14:37:11 +0000 2015,5.981348334963999e+17,598134833496399872,RT @arjenpdevries: And the call for papers is out too: @chiir2016 http://t.co/Ay19NxwEGN But first things first: complete your @ICTIR2015 s…,False,[],[],"[{'screen_name': 'arjenpdevries', 'name': '@arjen@idf.social', 'id': 16868154, 'id_str': '16868154', 'indices': [3, 17]}, {'screen_name': 'chiir2016', 'name': 'ACM CHIIR 2016', 'id': 3035143127, 'id_str': '3035143127', 'indices': [55, 65]}, {'screen_name': 'ICTIR2015', 'name': 'ICTIR 2015', 'id': 3130629970, 'id_str': '3130629970', 'indices': [127, 137]}]","[{'url': 'http://t.co/Ay19NxwEGN', 'expanded_url': 'http://sigir.org/chiir2016/full-papers.html', 'display_url': 'sigir.org/chiir2016/full…', 'indices': [66, 88]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,Tue May 12 14:36:12 +0000 2015,5.981345841365975e+17,598134584136597504,And the call for papers is out too: @chiir2016 http://t.co/Ay19NxwEGN But first things first: complete your @ICTIR2015 submissions!,False,[],[],"[{'screen_name': 'chiir2016', 'name': 'ACM CHIIR 2016', 'id': 3035143127, 'id_str': '3035143127', 'indices': [36, 46]}, {'screen_name': 'ICTIR2015', 'name': 'ICTIR 2015', 'id': 3130629970, 'id_str': '3130629970', 'indices': [108, 118]}]","[{'url': 'http://t.co/Ay19NxwEGN', 'expanded_url': 'http://sigir.org/chiir2016/full-papers.html', 'display_url': 'sigir.org/chiir2016/full…', 'indices': [47, 69]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,False,4.0,3.0,False,False,False,en,False,4.0,0.0,False,False,False,en,https://pbs.twimg.com/profile_banners/3035143127/1423853388,False,False,False,False,,,,"[{'url': 'http://t.co/HJSD98Wj9X', 'expanded_url': 'http://sigir.org/chiir2016/', 'display_url': 'sigir.org/chiir2016/', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,193309907,193309907,Jeroen Vuurens,JeroenTalks,The Netherlands,,"data scientist (crowdsourcing, text retrieval, news summarization, deep learning, recommender systems)",,False,196,253,19,Tue Sep 21 14:23:42 +0000 2010,214,,,False,False,423,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/489062983562051584/40R0TG9k_normal.jpeg,https://pbs.twimg.com/profile_images/489062983562051584/40R0TG9k_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Wed Nov 04 15:41:15 +0000 2020,1.3240138520953815e+18,1324013852095381505,"It would be so cool @JoeBiden if you win, you say to @realDonaldTrump ""You're Fired!"" 😀. #USElection2020",False,"[{'text': 'USElection2020', 'indices': [89, 104]}]",[],"[{'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': 939091, 'id_str': '939091', 'indices': [20, 29]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [53, 69]}]",[],,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,2.0,False,False,,en,,False,False,False,False,,,,,,,,,,,,,,,,,
0,485865743,485865743,Aldo Lipani,AldoLipani,"London, England",,"Asst. Prof. in Machine Learning @UCL. I research in Information Retrieval, Natural Language Processing & Machine Learning.",https://t.co/e3RC53ENim,False,510,288,27,Tue Feb 07 17:22:46 +0000 2012,458,,,True,False,312,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1125485122839617536/DobnZ64D_normal.jpg,https://pbs.twimg.com/profile_images/1125485122839617536/DobnZ64D_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],Fri Oct 23 22:15:08 +0000 2020,1.3197643190899057e+18,1319764319089905666,"The pre-print of our @icpr2020milan paper: ""A Multilinear Sampling Algorithm to Estimate Shapley Values"" w/ Ramin O… https://t.co/M567wfvKT6",True,[],[],"[{'screen_name': 'icpr2020milan', 'name': 'icpr2020milan', 'id': 1176468820363534336, 'id_str': '1176468820363534336', 'indices': [21, 35]}]","[{'url': 'https://t.co/M567wfvKT6', 'expanded_url': 'https://twitter.com/i/web/status/1319764319089905666', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,4.0,4.0,False,False,False,en,https://pbs.twimg.com/profile_banners/485865743/1436953481,False,False,False,False,,,,"[{'url': 'https://t.co/e3RC53ENim', 'expanded_url': 'http://aldolipani.eu', 'display_url': 'aldolipani.eu', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,15378449,15378449,Morgan Harvey,cpt_harv,"Newcastle, The Kingdom",,"Lecturer at the Sheffield Information School @InfoSchoolSheff, researcher in information retrieval and collector of holey socks.",https://t.co/W6j6mIYJog,False,300,197,14,Thu Jul 10 15:04:22 +0000 2008,330,,,True,False,249,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1099613266488315905/U0jw9M5q_normal.jpg,https://pbs.twimg.com/profile_images/1099613266488315905/U0jw9M5q_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sat Nov 07 16:53:13 +0000 2020,1.325119122666107e+18,1325119122666106884,Finally! This is great news for the US and indeed for the whole world. Go Joe and Kamala! #ByeDon #46thPresident… https://t.co/rQB7kNVno1,True,"[{'text': 'ByeDon', 'indices': [90, 97]}, {'text': '46thPresident', 'indices': [98, 112]}]",[],[],"[{'url': 'https://t.co/rQB7kNVno1', 'expanded_url': 'https://twitter.com/i/web/status/1325119122666106884', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,5.0,False,False,False,en,https://pbs.twimg.com/profile_banners/15378449/1429278017,False,False,False,False,1.3251177547021804e+18,1325117754702180353,,"[{'url': 'https://t.co/W6j6mIYJog', 'expanded_url': 'http://derharvey.co.uk', 'display_url': 'derharvey.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,533149076,533149076,JPC++,JPC_plus_plus,,,"Language and Image Processing for Information Access, Programming, Audio Synthesis",,False,175,909,8,Thu Mar 22 13:39:50 +0000 2012,341,,,False,False,1268,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/624571761380696065/kV0MMNx6_normal.jpg,https://pbs.twimg.com/profile_images/624571761380696065/kV0MMNx6_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,[],Mon May 18 13:17:45 +0000 2020,1.262371799448408e+18,1262371799448408070,"RT @Frau_Rohr: A priori, il ne devrait pa y avoir foule... https://t.co/Q6u4fqUj0l",False,[],[],"[{'screen_name': 'Frau_Rohr', 'name': 'Anne Rohr', 'id': 2637939095, 'id_str': '2637939095', 'indices': [3, 13]}]",[],"[{'id': 1262004272906076160, 'id_str': '1262004272906076160', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'url': 'https://t.co/Q6u4fqUj0l', 'display_url': 'pic.twitter.com/Q6u4fqUj0l', 'expanded_url': 'https://twitter.com/Frau_Rohr/status/1262004285119893505/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1262004285119893505, 'source_status_id_str': '1262004285119893505', 'source_user_id': 2637939095, 'source_user_id_str': '2637939095'}]","[{'id': 1262004272906076160, 'id_str': '1262004272906076160', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'url': 'https://t.co/Q6u4fqUj0l', 'display_url': 'pic.twitter.com/Q6u4fqUj0l', 'expanded_url': 'https://twitter.com/Frau_Rohr/status/1262004285119893505/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1262004285119893505, 'source_status_id_str': '1262004285119893505', 'source_user_id': 2637939095, 'source_user_id_str': '2637939095'}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Sun May 17 12:57:23 +0000 2020,1.2620042851198935e+18,1262004285119893505,"A priori, il ne devrait pa y avoir foule... https://t.co/Q6u4fqUj0l",False,[],[],[],[],"[{'id': 1262004272906076160, 'id_str': '1262004272906076160', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'url': 'https://t.co/Q6u4fqUj0l', 'display_url': 'pic.twitter.com/Q6u4fqUj0l', 'expanded_url': 'https://twitter.com/Frau_Rohr/status/1262004285119893505/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}}]","[{'id': 1262004272906076160, 'id_str': '1262004272906076160', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYOKMyeXgAA-tAD.jpg', 'url': 'https://t.co/Q6u4fqUj0l', 'display_url': 'pic.twitter.com/Q6u4fqUj0l', 'expanded_url': 'https://twitter.com/Frau_Rohr/status/1262004285119893505/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 960, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 960, 'resize': 'fit'}}}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,False,1669.0,8104.0,False,False,False,fr,False,1669.0,0.0,False,False,False,fr,,False,False,False,False,,,,,,,,,,,,,,,,,
0,144779689,144779689,Ali H.Vahid,ali_h_vahid,"Dublin, Ireland",,"Research specialist in Analytics @AccentureDock. Passionate on AI, NLP, IR & QA. My postings reflect my own views.",,False,829,2217,54,Mon May 17 08:19:59 +0000 2010,2443,,,False,False,1333,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/436841048845729793/gC-tJD75_normal.jpeg,https://pbs.twimg.com/profile_images/436841048845729793/gC-tJD75_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,regular,[],Fri Oct 09 09:13:09 +0000 2020,1.3144940968498954e+18,1314494096849895425,"Big step towards #opensource, @paperswithcode partnered with ArXiv on a new feature to attach code to an arXiv pape… https://t.co/OOhr78ZqIK",True,"[{'text': 'opensource', 'indices': [17, 28]}]",[],"[{'screen_name': 'paperswithcode', 'name': 'Papers with Code', 'id': 1076526138736951298, 'id_str': '1076526138736951298', 'indices': [30, 45]}]","[{'url': 'https://t.co/OOhr78ZqIK', 'expanded_url': 'https://twitter.com/i/web/status/1314494096849895425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,0.0,False,False,False,en,,False,False,False,False,1.3142144490838958e+18,1314214449083895808,,,,,,,,,,,,,,,
0,500950174,500950174,Laure Soulier,LaureSoulier,Paris (FR),,"Associate professor Sorbonne University
Information retrieval, NLP, Deep Learning

Team @mlia_lip6 - Sorbonne université",https://t.co/Cbg4omh79w,False,565,407,30,Thu Feb 23 16:51:42 +0000 2012,821,,,False,False,1065,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1255019861966798850/z-V92Xih_normal.jpg,https://pbs.twimg.com/profile_images/1255019861966798850/z-V92Xih_normal.jpg,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,[],Thu Nov 05 15:40:40 +0000 2020,1.324376089414742e+18,1324376089414742019,RT @MrsCaroline_C: Les inscriptions sont ouvertes et j'ai hâte d'y être! Vous venez? @WiMLDS_Paris @wimlds @ParisMLgroup,False,[],[],"[{'screen_name': 'MrsCaroline_C', 'name': 'Caroline Chavier 🔗', 'id': 903507217, 'id_str': '903507217', 'indices': [3, 17]}, {'screen_name': 'WiMLDS_Paris', 'name': 'WiMLDS Paris', 'id': 893046370189418496, 'id_str': '893046370189418496', 'indices': [85, 98]}, {'screen_name': 'wimlds', 'name': 'Women+ in ML/DS', 'id': 2999992556, 'id_str': '2999992556', 'indices': [99, 106]}, {'screen_name': 'ParisMLgroup', 'name': 'ParisMachineLearning', 'id': 3021223721, 'id_str': '3021223721', 'indices': [107, 120]}]",[],,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Thu Nov 05 14:34:33 +0000 2020,1.3243594525360005e+18,1324359452536000513,Les inscriptions sont ouvertes et j'ai hâte d'y être! Vous venez? @WiMLDS_Paris @wimlds @ParisMLgroup https://t.co/6kpO521Tgy,False,[],[],"[{'screen_name': 'WiMLDS_Paris', 'name': 'WiMLDS Paris', 'id': 893046370189418496, 'id_str': '893046370189418496', 'indices': [66, 79]}, {'screen_name': 'wimlds', 'name': 'Women+ in ML/DS', 'id': 2999992556, 'id_str': '2999992556', 'indices': [80, 87]}, {'screen_name': 'ParisMLgroup', 'name': 'ParisMachineLearning', 'id': 3021223721, 'id_str': '3021223721', 'indices': [88, 101]}]","[{'url': 'https://t.co/6kpO521Tgy', 'expanded_url': 'https://twitter.com/IFSlovenie/status/1324327835541098496', 'display_url': 'twitter.com/IFSlovenie/sta…', 'indices': [102, 125]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,True,6.0,12.0,False,False,False,fr,True,6.0,0.0,False,False,,fr,https://pbs.twimg.com/profile_banners/500950174/1573835795,False,False,False,False,1.3243278355410985e+18,1324327835541098496,,"[{'url': 'https://t.co/Cbg4omh79w', 'expanded_url': 'https://mlia.lip6.fr/soulier/', 'display_url': 'mlia.lip6.fr/soulier/', 'indices': [0, 23]}]",1.3243278355410985e+18,1324327835541098496,,,,,,,,,,,
0,3145021135,3145021135,githnews,githnews,,,,,False,84,921,2,Wed Apr 08 15:15:18 +0000 2015,3,,,False,False,18,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/585823733492817921/pvrqJoe3_normal.png,https://pbs.twimg.com/profile_images/585823733492817921/pvrqJoe3_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Wed Jun 03 06:27:10 +0000 2015,6.059840469891154e+17,605984046989115393,"Iraq lost 2,300 Humvees in Mosul Said prime minister - http://t.co/j4dEeWj0h8 via @Shareaholic",False,[],[],"[{'screen_name': 'Shareaholic', 'name': 'Shareaholic', 'id': 791635, 'id_str': '791635', 'indices': [82, 94]}]","[{'url': 'http://t.co/j4dEeWj0h8', 'expanded_url': 'http://go.shr.lc/1IbuAMv', 'display_url': 'go.shr.lc/1IbuAMv', 'indices': [55, 77]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,13.0,False,False,False,en,https://pbs.twimg.com/profile_banners/3145021135/1428506898,False,False,False,False,,,,,,,,,,,,,,,,,
0,469119337,469119337,Lorraine Goeuriot,lorrainegrt,,,"Associate prof. Université Grenoble Alpes. Information retrieval, NLP.",https://t.co/CFAwz2VfwD,False,319,294,12,Fri Jan 20 07:55:10 +0000 2012,189,,,True,False,670,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1201912384950022145/XgZkF56Z_normal.jpg,https://pbs.twimg.com/profile_images/1201912384950022145/XgZkF56Z_normal.jpg,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],Fri Nov 06 13:39:29 +0000 2020,1.3247079820478792e+18,1324707982047879168,@UnAmourDeBeton J'ai trop hâte de savoir ce qu'il va préparer. L'ordre d'apparition des ingrédients me fait un peu… https://t.co/5vwvbk5qyW,True,[],[],"[{'screen_name': 'UnAmourDeBeton', 'name': 'UnAmourDeBeton', 'id': 758641170717274112, 'id_str': '758641170717274112', 'indices': [0, 15]}]","[{'url': 'https://t.co/5vwvbk5qyW', 'expanded_url': 'https://twitter.com/i/web/status/1324707982047879168', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1324684984754573312,1324684984754573312,758641170717274112,758641170717274112,UnAmourDeBeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,,fr,https://pbs.twimg.com/profile_banners/469119337/1413892715,False,False,False,False,,,,"[{'url': 'https://t.co/CFAwz2VfwD', 'expanded_url': 'http://mrim.imag.fr/User/lorraine.goeuriot/', 'display_url': 'mrim.imag.fr/User/lorraine.…', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,217377296,217377296,Matthias Hagen,matthias_hagen,"Halle (Saale), Germany",,"Professor ""Big Data Analytics"", Martin-Luther-Universität Halle-Wittenberg",http://t.co/j3PITNpcRm,False,554,694,18,Fri Nov 19 10:54:09 +0000 2010,1620,,,False,False,220,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/971022165368803328/ADLKZSsR_normal.jpg,https://pbs.twimg.com/profile_images/971022165368803328/ADLKZSsR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Thu Nov 05 17:51:57 +0000 2020,1.3244091305059164e+18,1324409130505916417,"RT @HarrieOos: PhD Vacancy: Search and Recommendation Systems that Learn from their Users

I am looking for a PhD student to work on the ne…",False,[],[],"[{'screen_name': 'HarrieOos', 'name': 'Harrie Oosterhuis', 'id': 1101500498564313090, 'id_str': '1101500498564313090', 'indices': [3, 13]}]",[],,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Thu Nov 05 11:25:34 +0000 2020,1.3243118916410614e+18,1324311891641061376,"PhD Vacancy: Search and Recommendation Systems that Learn from their Users

I am looking for a PhD student to work… https://t.co/m0W8yoPww3",True,[],[],[],"[{'url': 'https://t.co/m0W8yoPww3', 'expanded_url': 'https://twitter.com/i/web/status/1324311891641061376', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,False,65.0,85.0,False,False,False,en,False,65.0,0.0,False,False,,en,,False,False,False,False,,,,"[{'url': 'http://t.co/j3PITNpcRm', 'expanded_url': 'http://www.matthias-hagen.de', 'display_url': 'matthias-hagen.de', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,36448779,36448779,Alexander Kotov,rusillini,"Detroit, MI",,"Assistant Professor at Wayne State University: Information Retrieval, Natural Language Processing and Health Informatics",,False,273,107,16,Wed Apr 29 19:18:31 +0000 2009,140,,,False,False,93,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/701909756554792960/ui0zV05T_normal.jpg,https://pbs.twimg.com/profile_images/701909756554792960/ui0zV05T_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],Thu Jan 30 04:42:33 +0000 2020,1.222741866250154e+18,1222741866250153984,"""Bayesian approach to incorporating different types of biomedical knowledge bases into information retrieval system… https://t.co/IaQpOsSYsy",True,[],[],[],"[{'url': 'https://t.co/IaQpOsSYsy', 'expanded_url': 'https://twitter.com/i/web/status/1222741866250153984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,7.0,False,False,False,en,,False,False,False,False,,,,,,,,,,,,,,,,,
